title,rate,comments,likes,shares,total_time,number people,difficulty,cost,time_preparation,time_cooking,ingredients,recipe,category,links
Damier de pain tricolore et saumon,4,2,216,14,20 min,2,facile,Coût moyen,20 min,no data,"['pain noir en tranches', 'pain blanc en tranches (il faut que les pains fassent la même dimension)', ""beurre aux herbes (beurre d'escargot)"", 'feuilles de saumon fumé', 'petit pot de crème fraîche épaisse', ""petit bouquet d'aneth"", 'sel', 'poivre']","Retirer les croûtes du pain, beurrer le pain blanc puis alterner les tranches beurrées en finissant par le pain noir. Mettre au réfrigérateur pour faire figer le beurre puis découper de fines tranches d'1 cm. Les empiler en mettant du beurre d'herbes entre les deux. Remettre au frais pour faire figer. Recouper des tranches d'1 cm pour obtenir des damiers... Mettre un peu de crème et une volute de saumon sur chaque toast obtenu. Ajouter une pluche d'aneth et poivrer.",aperitif/starter,https://www.marmiton.org/recettes/recette_damier-de-pain-tricolore-et-saumon_346344.aspx
Bûche salée roquefort et truite fumée,4,4,2.4k,50,35 min,6,facile,bon marché,20 min,15 min,"['cuillère à soupe de concentré de tomates', 'g de farine', 'g de maïzena', 'g de gruyère râpé', 'oeufs', 'petit suisse nature', 'g de beurre', 'sachet de levure', 'cuillère à café de paprika', 'g de roquefort', 'g de noix', 'tranches de truite fumée']","Préparation de la génoise. Préchauffer le four à 200°C (thermostat 6/7). Séparer les blancs des jaunes d'oeufs. Dans un saladier, monter les blancs en neige avec une pincée de sel. Battre les jaunes, ajouter la farine, la maïzena, la levure, le beurre, le paprika, le concentré de tomates et le gruyère. Mélanger et incorporer délicatement les blancs en neige. Étaler la préparation sur une plaque de four préalablement recouverte de papier cuisson et enfourner 10 minutes. Mélanger le fromage de chèvre avec le petit suisse. Ajouter la ciboulette ciselée et poivrer. Une fois cuit, couvrir le biscuit avec un torchon, réserver et laisser tiédir. Montage de la bûche. Couper la génoise à l'aide d'un emporte-pièce rectangle (portion individuelle). Tartiner la génoise de roquefort, parsemer d'éclats de noix, déposer des lamelles de truites fumées. Déposer un second rectangle de génoise, du roquefort, des éclats de noix, de la truite et terminer par un morceau de génoise tartiner de roquefort et parsemer d'éclat de noix.",aperitif/starter,https://www.marmiton.org/recettes/recette_buche-salee-roquefort-et-truite-fumee_346028.aspx
Pain à partager fromage et lardons,4.1,7,11k,49,35 min,6,très facile,bon marché,20 min,15 min,"['pain non tranchée', 'g de lardons fumés', 'g de fromage (type reblochon, raclette, maroiles, gouda)', 'botte de ciboulette', ""gousse d'ail""]","Préchauffer le four à 200°C (thermostat 7-8). Au couteau, quadriller la miche de pain, en veillant bien à ne pas couper complètement (pour l'astuce, positionner des baguettes / cuillères en bois de chaque côté de la miche de pain pour être sur de ne pas trancher complètement le pain). Insérer des tranches de fromage dans le quadrillage du pain et ajouter les lardons encore cru. Hacher finement l'ail et parsemer en écartant le quadrillage afin que l'ail pénètre bien dans le pain. Ciseler la ciboulette et saupoudrer la miche de pain. Placer la miche de pain dans un plat allant au four ou sur une plaque de cuisson recouverte de papier cuisson et enfourner 15 minutes.",aperitif/starter,https://www.marmiton.org/recettes/recette_pain-a-partager-fromage-et-lardons_344787.aspx
Cassolettes d’escargots à la crème d'ail,0,0,0,0,35 min,6,facile,Coût moyen,35 min,no data,"['escargots toque du chef', ""gousses d'ail"", 'cl de crème liquide entière', 'brins de persil', 'baguette', ""cuillères à soupe d'huile d'olive"", 'pincées de paprika', 'sel fin', 'poivre noir']","Coupez la demi baguette en tranches fines puis en dés. Dans une boîte hermétique, versez l’huile, 2 pincées de sel fin, une pincée de poivre et le paprika. Ajoutez les croûtons, fermez la boîte et secouez. Préchauffez le four en position gril. Versez les croûtons sur une plaque recouverte de papier cuisson en les étalant bien. Enfournez 5 min en les retournant à mi-cuisson. Réservez. Faites chauffer une casserole d’eau. À ébullition, versez-y les gousses d’ail épluchées. Laissez chauffer 1 min. Égouttez-les, changez l’eau et renouveler 2 fois l’opération. Dans une autre casserole, faites bouillir la crème. Ajoutez l’ail blanchi, salez, poivrez, ajoutez le thym et laissez infuser 2 min. Mixez au mixeur plongeant. Maintenez la crème d’ail à feu doux. Sortez les escargots de leurs coquilles et placez-les dans une poêle avec leur beurre d’ail. Faites-les sauter à feu moyen en les enrobant bien de beurre. Salez et poivrez. Dans des soupières individuelles, répartissez la crème d’ail réchauffée, 6 escargots et décorez avec un brin de persil et quelques croûtons au paprika.",aperitif/starter,https://www.marmiton.org/recettes/recette_cassolettes-d-escargots-a-la-creme-d-ail_529233.aspx
Bouchées chocolat noisette,5,3,1.2k,11,30 min,24,facile,Coût moyen,30 min,no data,"['g de nutella', 'g de noisettes concassées (pas de poudre)', 'noisettes entières', 'crêpes dentelles (type gavottes)', 'g de chocolat noir', 'cl de crème liquide']","Ecraser grossièrement les biscuits crêpes dentelles. Mélanger dans un bol avec le Nutella. Réserver la moitié du mélange obtenu pour plus tard. Remplir les moules demi-sphères avec le mélange et lisser la surface avec une spatule. Déposer une noisette entière sur chaque demi-sphère et appuyer légèrement pour que la noisette s’enfonce dans le mélange au Nutella. Réserver 2h au congélateur. Sortir du congélateur et démouler les demi-sphères. Nettoyer les moules et recommencer l’opération avec la seconde moitié du mélange Nutella / crêpes dentelles. Lisser la surface des demi-sphères. N’ajouter pas de noisettes. Disposer une demi-sphère avec noisette sur chaque demi-sphère sans noisette. Réserver 2h au congélateur. Faire fondre le chocolat noir au bain-marie. Ajouter la crème liquide, mélanger et laisser refroidir. Verser les noisettes concassées dans un bol. Sortir les bouchées du congélateur et les rouler une par une dans le mélange chocolat – crème puis dans les noisettes concassées. Réserver au réfrigérateur pendant 1h. Les bouchées sont prêtes.",aperitif/starter,https://www.marmiton.org/recettes/recette_bouchees-chocolat-noisette_343841.aspx
Antipasti à la tomate et cuillère de pâte feuilletée,5,3,3.2k,7,40 min,6,très facile,bon marché,25 min,15 min,"[""g de tomate séchée confites dans l'huile"", ""gousses d'ail"", 'persil', 'orange', ""filets d'anchois"", 'g de câpres', 'pâte feuilletée', 'mozzarella (ou fromage frais)', ""jaune d'oeuf"", 'feuille de basilic']","Préchauffer le four à 180°C (thermostat 6). Mélanger tous les ingrédients dans un mixer les uns après les autres pour obtenir une pâte à tartiner homogène. Servir sur les toasts ou pains de votre choix en y ajoutant des copeaux de parmesan. Dérouler la pâte feuilletée et y découper des cuillères en suivant les contours d'une vrai cuillère. Disposer les cuillères en pâte sur une feuille de papier cuisson et badigeonner de jaune d'oeuf. Enfourner pour 12 à 15 minutes. Dressage : déposer une cuillère à café d'antipasti dans la cuillère de pâte feuilletée, ajouter une bille de mozzarella, une feuille de basilic et le tour est joué",aperitif/starter,https://www.marmiton.org/recettes/recette_antipasti-a-la-tomate-et-cuillere-de-pate-feuiletee_345402.aspx
Sapin de Noël au Nutella®,5,2,2.3k,7,1h30,12,très facile,bon marché,40 min,10 min,"['pâtes feuilletées', 'pommes', 'citron', 'g de beurre', 'g de sucre', 'g de cannelle', 'oeuf pour la dorure', 'g de nutella®']","Préchauffez votre four à 180°C (thermostat 6). 
Pelez et coupez les pommes en petits cubes.
Gardez les pommes dans un bol avec le jus du citron. Faites fondre le beurre dans une poêle à feu moyen, puis ajoutez les pommes. Ajoutez le sucre et la cannelle et laissez cuire 10 minutes en remuant de temps en temps. Laissez refroidir pendant 10 minutes. Ecrasez les pommes à l'aide d'une cuillère, pour obtenir la consistance d’une compote. Etalez la compote de pommes
sur le premier rouleau de pâte feuilletée, en laissant un bord d'1 cm pour souder. Couvrez avec la deuxième pâte feuilletée.
À l’aide d’un couteau, découpez la pâte de façon à former un sapin. 
Découpez ensuite des bandes de pâte sur les deux côtés pour obtenir les branches.
Enroulez délicatement chaque lamelle afin de les torsader. Enroulez délicatement chaque lamelle afin de les torsader.
À l’aide d’un pinceau à pâtisserie, badigeonnez l’ensemble du sapin avec l’oeuf battu. Enfournez le sapin pour 25 minutes de cuisson. À l’aide d’une poche à douille, ajoutez 15g de Nutella sur chaque branche.",aperitif/starter,https://www.marmiton.org/recettes/recette_sapin-de-noel-au-nutella_349084.aspx
Salade d'oranges du Maroc,4.7,23,4.3k,5,15 min,4,très facile,bon marché,15 min,no data,"['oranges', 'sachet de pruneau', ""eau de fleur d'oranger"", 'amandes effilées ou concassées']","Dans un saladier, couper les pruneaux en 4, verser 2 cuillères à soupe d'eau de fleur d'oranger. Laisser tremper la préparation 10 min. Pendant ce temps, couper les oranges en rondelles et concasser les amandes. Mettre le tout dans le saladier et mélanger délicatement. Déguster frais ou à température ambiante, selon votre préférence (et la saison)...",aperitif/starter,https://www.marmiton.org/recettes/recette_salade-d-oranges-du-maroc_21593.aspx
Salade de fruits de Saint-Nicolas,4.5,15,1.2k,9,15 min,4,très facile,bon marché,15 min,no data,"['dattes', 'figues', 'oranges', ""dl de jus d'orange fraîchement pressé"", 'cuillères à soupe de miel', 'cannelle', 'clou de girofle', 'arachide']","Dénoyauter les dattes et les couper en quatre dans le sens de la longueur. Tailler les figues en lanières. Eplucher les oranges, puis retirer les filaments blancs entourant le fruit. Séparer les oranges en deux moitiés et les détailler en tranches fines. Réchauffer le jus d'orange et le miel dans une casserole, à petit feu en remuant constamment jusqu'à ce que le tout soit bien lié. Epicer ce jus avec la cannelle et la poudre de clous de girofle, puis verser sur les fruits. Eplucher les cacahuètes, les faire dorer sans adjonction de matière grasse dans une poêle et en parsemer la salade de fruits. A préparer un jour à l'avance ou le jour même.",aperitif/starter,https://www.marmiton.org/recettes/recette_salade-de-fruits-de-saint-nicolas_20084.aspx
Verrines de lentilles au foie gras,4,23,8.5k,36,40 min,4,très facile,Coût moyen,30 min,10 min,"['g de lentilles', 'eau', 'bouquet garni (persil, laurier, thym)', 'échalote (ou oignon)', 'clou de girofle', 'petit morceau de poitrine fumée', 'poivre', 'sel', 'feuilles de coriandre', 'foie gras']","Cuire d'abord les lentilles, avec tous les ingrédients (sauf le foie gras) 10 min en autocuiseur. Enlever le bouquet garni, l'oignon et la poitrine fumée. Garder du jus de cuisson des lentilles. Mixer les lentilles en y ajoutant du jus de cuisson jusqu'à obtention d'une texture crémeuse. Ensuite dresser les verrines (rectifier l'assaisonnement si nécessaire). On peut choisir mixer. Prendre de jolies verrines et mettre d'abord les lentilles. Couper le foie gras en petits cubes et les disposer sur les lentilles. Décorer avec les feuilles de coriandre. C'était mon entrée du réveillon du 31. Un effet garanti et joliment bon! Approuvé par tous.",aperitif/starter,https://www.marmiton.org/recettes/recette_verrines-de-lentilles-au-foie-gras_65927.aspx
"Verrines de foie gras, roquefort et poires",4.7,30,9.4k,37,10 min,4,facile,Coût moyen,10 min,no data,"['tranche de foie gras (environ 40 g)', 'petit pot de compote de poires', 'roquefort ou assimilé (saint-agur...)', 'crème fraîche épaisse', 'poivre du moulin', 'persil']","Commencer par introduire 2 cuillères à café de compote de poires au fond du verre. Utiliser de préférence de la compote sans sucre ajouté et avec morceaux. Découper la tranche de foie gras en petit cubes et répartir dans les verres. Dans un bol, mélanger le fromage persillé avec la crème jusqu'à obtenir une mousse homogène, de consistance légérement épaisse pour quelle se tienne dans le verre, incorporer le poivre (2 tours de moulin). La quantité de crème est liée au goût de chacun, celle-ci atténuant la force du fromage. Déposer une quenelle de mousse au roquefort sur le foie gras. Servir et déguster...",aperitif/starter,https://www.marmiton.org/recettes/recette_verrines-de-foie-gras-roquefort-et-poires_65145.aspx
"Mini-verrines apéritives saumon, crevettes et oeufs de poisson",4.5,31,12k,117,10 min,12,très facile,Coût moyen,10 min,no data,"['tranches de saumon fumé', 'g de crevettes décortiquées', ""g d'oeuf de poisson (ou tarama à défaut)"", 'chips de crevette', 'citron', 'cuillères à soupe de crème fraîche', ""cuillère à soupe d'aneth ciselée (fraîche ou surgelée)"", 'cuillère à soupe de ciboulette ciselée (fraîche ou surgelée)']","Couper le saumon en petites lamelles. Dans un bol, mélanger la crème, le jus du demi-citron et les herbes. Dans chaque petit verre déposer des petites crevettes (environ 1/3 de la hauteur du verre), 1 cuillère à café de crème, des lanières de saumon fumé (environ 1/3 de la hauteur du verre). Décorer avec des œufs de poisson et des morceaux de chips de crevettes.",aperitif/starter,https://www.marmiton.org/recettes/recette_mini-verrines-aperitives-saumon-crevettes-et-oeufs-de-poisson_83703.aspx
Verrines bicolores kiwi-saumon,4.8,162,25k,408,15 min,8,très facile,Coût moyen,15 min,no data,"['kiwis', 'tranches de saumon fumé', 'cl de crème fraîche liquide', 'g de mayonnaise', 'ciboulette']","Couper les kiwis et les traches de saumon en dés. Disposer dans les verrines. (kiwi en-dessous, saumon au-dessus. Pour la sauce, mélanger la crème liquide et la mayonnaise avec la ciboulette et un filet de jus de citron. Verser la sauce sur le saumon. Et voilà !",aperitif/starter,https://www.marmiton.org/recettes/recette_verrines-bicolores-kiwi-saumon_166172.aspx
Verrines avocats crevettes et fromage frais,4.8,56,11k,210,45 min,4,facile,Coût moyen,45 min,no data,"['avocats bien mûrs', 'crevettes moyennes décortiquées', 'citrons verts', 'fromage frais type carrés frais (150 g en tout)', 'crème', 'ciboulette fraîche']","Ecrasez avec une fourchette la chair de 2 avocats et arrosez-les avec le demi jus du citron vert. Dans vos quatre verrines, répartissez la purée d'avocat sur environ 2 cm de hauteur. Réservez une partie de la purée pour une autre couche. Coupez environ 16 crevettes en morceaux et disposez-les sur la purée d'avocat (4 crevettes coupées par verrine). Réservez 16 crevettes entières pour la décoration du dessus de la verrine. Ecrasez avec une fourchette les 6 carrés frais et la ciboulette ciselée en petits morceaux. Rajoutez un peu de crème (environ 5 cl) pour que le mélange soit moins épais. Dans vos 4 verrines, répartissez le mélange de fromage frais sur environ 2 cm. Réservez une partie du mélange pour une autre couche. Prenez le 3ème avocat, enlevez la peau, coupez-le en petits morceaux et arrosez le tout du jus d'un demi citron vert. Mélangez les morceaux d'avocat avec des morceaux de crevettes (environ 12 crevettes). Répartissez ce mélange dans les verrines sur environ 4 cm de hauteur. Enfin, mélangez le reste de purée d'avocat et de fromage frais et répartissez le mélange dans les verrines pour constituer la dernière couche. Décorez le dessus des verrines avec des crevettes entières (environ 4 par verrines), quelques brins de ciboulette et des rondelles de citron vert. Réservez au frais et ne sortez les verrines qu'au moment de passer à table. Je vous conseille d'accompagner ces verrines d'une mayonnaise au citron... Régalez-vous bien!",aperitif/starter,https://www.marmiton.org/recettes/recette_verrines-avocats-crevettes-et-fromage-frais_68529.aspx
Mini-verrines apéritives champignons et crème de jambon,4.8,48,11k,11,10 min,12,très facile,bon marché,10 min,no data,"['champignons de paris frais (ou 6 petits)', 'tranches de jambon blanc (ou épaule en cubes)', 'cuillère à soupe de persil haché (frais ou surgelé)', 'cuillère à soupe de ciboulette ciselée (fraîche ou surgelée)', 'cuillères à soupe de fromage frais type st morêt', 'cuillère à soupe de crème fraîche', 'poivre', 'sel']","Émincer les champignons et les faire revenir à la poêle avec une noisette de beurre et le persil. Saler et poivrer. Laisser refroidir. Hacher le jambon. Dans un bol, mélanger le fromage frais avec la crème fraîche, y ajouter la ciboulette et saler. Dans chaque petit verre, déposer des champignons (environ 1/3 de la hauteur du verre), du jambon haché (environ 1/3 de la hauteur du verre) et napper de la crème à la ciboulette. Décorer d'un brin de ciboulette.",aperitif/starter,https://www.marmiton.org/recettes/recette_mini-verrines-aperitives-champignons-et-creme-de-jambon_83699.aspx
Verrines fruitées roquefort / canard,4.3,7,952,33,20 min,6,très facile,bon marché,20 min,no data,"['poires conférences mûres mais fermes', ""g de roquefort ou autre frmage persillé (bleu d'auvergne, fourme d'ambert,...)"", 'g de magret de canard fumé en tranches fines', 'brins de ciboulette', 'poivre', ""cuillère à soupe d'huile d'olive"", 'citron']","- Dégraisser les tranchettes de magret fumé. - Couper le fromage bien froid en petits dés. Le réserver au frais. - Eplucher et enlever le trognon des poires. Les découper en dés et les mélanger avec le jus du 1/2 citron. - Mélanger les dés de fromage, les dés de poires,la ciboulette hachée, du poivre et l'huile d'olive. - Disposer ce mélange dans des verrines ou des cuillères chinoises et ajouter une tranchette de magret dégraissée.",aperitif/starter,https://www.marmiton.org/recettes/recette_verrines-fruitees-roquefort-canard_94356.aspx
Verrine ricotta-avocat-tarama,4.5,10,9.4k,69,15 min,6,très facile,Coût moyen,15 min,no data,"['cuillères à café de tarama', 'cuillères à soupe de ricotta', 'cuillères à soupe de crème fraîche', 'avocat bien mûr', 'cuillère à soupe de jus de citron', 'petit pot de rillettes de thon (ou une petite boite de thon)', 'cuillère à soupe de mayonnaise', 'pincée de sel']","Peler l'avocat, enlever le noyau, récolter et écraser la chair à la fourchette dans un grand bol. Ajouter 3 cuillères à café de rillettes, le jus de citron, la pincée de sel et la mayonnaise. Mixer le tout pour obtenir une pâte lisse. Dans un autre bol, mélanger la crème, la ricotta, le tarama. Puis garnir chaque verrine d'une fine couche de rillettes au fond, du mélange à l'avocat puis de la crème ricotta-tarama. Vous pouvez décorer la verrine d'un brin de persil, d'aneth, de graines germées ou d'une grappe de groseille",aperitif/starter,https://www.marmiton.org/recettes/recette_verrine-ricotta-avocat-tarama_169930.aspx
Verrines apéritives betterave-chèvre,4.5,40,13k,238,20 min,12,très facile,bon marché,20 min,no data,"['betteraves', 'g de chèvre frais', 'g de fromage blanc', 'bouquets de mâche', ""cuillères à soupe d'huile d'olive"", 'basilic ciselé', 'biscuits apéro']","Couper les betteraves en petits cubes. Disposer une couche de dés de betteraves au fond des verres à vodka. Ajouter un peu de basilic ciselé sur les betteraves. Dans un bol, mélanger le chèvre frais avec l'huile d'olive et le fromage blanc. Mettre un peu de cette sauce sur le basilic dans les verrines. Ajouter un petit bouquet de mâche sur le dessus et planter un bâtonnet de biscuit pour parfaire la déco. Servir avec des cuillères à moka ou des cuillères en plastique à l'heure de l'apéro.",aperitif/starter,https://www.marmiton.org/recettes/recette_verrines-aperitives-betterave-chevre_58408.aspx
Petits croissants au saumon fumé (toast apéritif),4.8,868,88k,326,40 min,16,très facile,Coût moyen,15 min,25 min,"['pâte feuilletée', 'tranches de saumon fumé', 'cuillères de lait']","Préchauffer le four à 200°C (thermostat 6-7).
Couper votre rond de pâte en 4, puis chaque quart en 4; ce qui fait 16 parts. Disposer dessus des petits morceaux de saumon fumé. Rouler chaque petite part en forme de petit croissant. Passer un petit peu de lait dessus, et mettre à four 25 min.",aperitif/starter,https://www.marmiton.org/recettes/recette_petits-croissants-au-saumon-fume-toast-aperitif_20483.aspx
Assortiment de toasts apéro,5,20,6.8k,138,20 min,6,très facile,bon marché,15 min,5 min,"['baguette ficelle (de campagne, sésame...)', 'boîte de lardons', 'g de gruyère râpé', 'pot de crème fraîche', 'miel', 'bûche de chèvre', 'jambon de pays']","Faire revenir les lardons 3 min environ à la poêle. Découper des fines tranches de pain. Prendre 1/3 des tartines y disposer les lardons, ajouter la crème et le gruyère. Sur un autre tiers, déposer de fines tranches de jambon de pays, de la crème et du gruyère. Pour le dernier tiers, tartiner de miel, déposer une rondelle de chèvre, et de la crème. Faire gratiner au four 5 min sous le grill, et bon appétit !!!",aperitif/starter,https://www.marmiton.org/recettes/recette_assortiment-de-toasts-apero_55529.aspx
Toast fondants d'époisses sur pain d'épices,4.6,7,2.7k,0,20 min,6,très facile,bon marché,10 min,10 min,"[""pain d'épices frais"", 'époisses frais (surtout pas affiné!)', 'salade verte']",Coupez des tranches de pain d'épices (2 à 3 par personnes). Coupez des tranches d'époisse frais. Déposez les tranches d'époisses sur le pain d'épice et mettez au four à 200°C pour faire gratiner et rendre fondant le mélange pain d'épice-époisse. Servez ces toasts sur un lit de salade verte.,aperitif/starter,https://www.marmiton.org/recettes/recette_toast-fondants-d-epoisses-sur-pain-d-epices_23863.aspx
Toasts au foie gras et pain d'épices,4.8,19,3.1k,34,5 min,4,très facile,assez cher,5 min,no data,"['g de foie gras (non tranché si possible)', ""g de pain d'épices""]","Pour changer vos habituels canapés de foie gras : Prenez quelques tranches de pain d'épices. Coupez-les en petits carrés, chaque carré doit correspondre à une bouchée, voire deux, mais pas plus ! Coupez votre bloc de foie gras, de telle manière que les tranches de foie gras aient le même épaisseur que les tranches de pain d'épices. Disposez le foie gras sur les petits carrés, sans l'étaler!",aperitif/starter,https://www.marmiton.org/recettes/recette_toasts-au-foie-gras-et-pain-d-epices_22872.aspx
Toasts à la crème de saumon fumé,4.9,11,3.9k,61,15 min,24,très facile,bon marché,15 min,no data,"['tranches de pain de mie', 'tranches de saumon fumé', 'cuillères à café de crème fraîche', 'cuillères à café de jus de citron', ""cuillère à café d'aneth""]","Faire griller les tranches de pain de mie et les couper en 4. Couper le saumon fumé en petits carrés d'environ 5 mm x 5 mm. Dans un bol, mélanger la crème fraiche, le jus de citron et l'aneth. Ajouter le saumon fumé et mélanger délicatement. A l'aide de 2 cuillères à café, disposer des petits tas de préparation sur le pain de mie. Et voilà, régalez-vous.",aperitif/starter,https://www.marmiton.org/recettes/recette_toasts-a-la-creme-de-saumon-fume_37329.aspx
Toasts de fromage  de chèvre sur pain d'épice,4.7,92,5.6k,20,18 min,4,très facile,bon marché,10 min,8 min,"[""tranches de pain d'épices (très fines)"", 'bûchette de fromage de chèvre']",Découper les tranches de pain d'épice en 4. Découper le fromage de chèvre en fines lamelles. Mettre une lamelle de chèvre sur chaque tranchette. Mettre toutes les tranchettes au grill pendant 8 min. Servez chaud et coulant.,aperitif/starter,https://www.marmiton.org/recettes/recette_toasts-de-fromage-de-chevre-sur-pain-d-epice_21562.aspx
Toasts au miel et saumon,4.7,10,1.9k,19,20 min,4,facile,bon marché,20 min,no data,"['carré frais', 'cuillère à soupe de crème liquide', 'cuillère à soupe de miel', 'estragon frais', 'saumon fumé']","Mélangez tout les ingrédients (sauf le saumon). Passez les toasts au four, pour les faire dorer, puis versez une couche de ce mélange sur chaque toast. Et déposez une fleur de saumon fumé dessus !",aperitif/starter,https://www.marmiton.org/recettes/recette_toasts-au-miel-et-saumon_7482.aspx
Toast au foie gras et champignons,4.6,17,1.8k,9,25 min,2,très facile,Coût moyen,15 min,10 min,"['g de champignon (de paris, pleurotes, ou morilles)', 'tranches de pain', 'fines tranches de foie gras', 'crème fraîche', 'poivre', 'sel']","Dans une poêle, faites revenir les champignons dans un peu de beurre. Saler et poivrer. Ajouter la crème fraîche jusqu'à frémissement. Pendant ce temps, faire griller les deux tranches de pain, les recouvrir de foie gras. Mettre dans une assiette et napper les toasts de champignons et de crème fraîche.",aperitif/starter,https://www.marmiton.org/recettes/recette_toast-au-foie-gras-et-champignons_19432.aspx
Toasts vietnamiens aux crevettes,5,3,552,25,50 min,9,très facile,Coût moyen,20 min,30 min,"['pains baguettes', 'kg de crevettes crues', 'oeuf', 'oignon', ""gousses d'ail"", 'pincée de sucre', 'poivre concassé', 'sel', 'poisson (nuoc mam), sauce soja, piment frais']","Coupez la baguette en tranches d'environ 1 cm, de préférence la veille pour sécher la mie. Hachez les crevettes (en machine). Hachez l'ail et l'oignon à la main et ajoutez-les aux crevettes. Mélangez tous les ingrédients en ajoutant 1 pincée de sucre, le sel et le poivre concassé, l'oeuf et éventuellement la sauce Nuoc mam. Tartinez en couche très épaisse (même épaisseur que la tranche de pain) et faites frire dès la fin du tartinage, toujours côté farce d'abord. Puis retournez le toast afin de faire frire rapidement le pain. Dès que l'ensemble est doré retirer de l'huile et poser sur du papier absorbant. Les toasts aux crevettes doivent être servis brûlants, et peuvent être accompagnés d'une sauce soja, pimentées ou non, selon votre goût. Délicieux et faciles à préparer ils régalent toujours les convives. Ils sont idéals pour les buffets et les apéritifs dînatoires.",aperitif/starter,https://www.marmiton.org/recettes/recette_toasts-vietnamiens-aux-crevettes_69189.aspx
Toasts au tartare de crevettes,3.8,8,2.1k,15,15 min,8,très facile,bon marché,15 min,no data,"['g de crevette rose', ""gousse d'ail"", 'cuillères à soupe de crème', 'zeste de citron', ""pincée d'aneth"", 'toasts']","Eplucher les crevettes et l'ail. Découper en petit morceaux la gousse d'ail. Mettre dans un mixeur les crevettes, l'ail pré-découpé, la crème, le citron et la pincée d'aneth. Mixer. Mettre sur les toasts (grillés ou non, selon votre envie). Servir. (Vous pouvez les mettre au frais 1 petite demi-heure avant).",aperitif/starter,https://www.marmiton.org/recettes/recette_toast-au-tartare-de-crevettes_64381.aspx
Toasts d'endives,4.7,32,3.0k,37,30 min,4,très facile,bon marché,30 min,no data,"['endives à longues feuilles', 'fromage ail et fines herbes', 'pâté de campagne', 'pâté de foie', 'oeuf durs', 'mayonnaise']","Il vous suffit de couper l’extrémité de l'endive et d'en détacher les feuilles une à une de façon à  ce que celle-ci aient une forme jolie et présentable. Vous vous servirez de ces feuilles comme des tranches de pain de mie à toast, en tartinant ce qui vous fait plaisir. Des mélanges qui plaisent : - roquefort avec une noix en décor - petits morceaux d’œuf dur avec mayonnaise - fromage à tartiner avec olive - œufs de lumps arrosés de jus de citron",aperitif/starter,https://www.marmiton.org/recettes/recette_toasts-d-endives_13476.aspx
Blinis maison aux oeufs de saumon,0,0,290,3,1 h,4,facile,Coût moyen,40 min,20 min,"['g de farine de froment', 'g de farine de sarrasin', 'g de levure fraîche de boulanger', 'cl de lait', 'oeufs', 'g de beurre', 'pincée de sel', ""pot d'oeufs de saumon ou de lompes"", ""cuillères à soupe d'oignon hachés"", 'cl de crème fraîche (1 bol)']","Faire tiédir le lait dans une casserole sur feu très doux puis y délayer la levure de boulanger. Dans un saladier, verser les 2 farines, puis les mélanger et former une fontaine. Y incorporer au centre le lait avec la levure, les oeufs entiers et bien travailler la pâte afin d'éviter la formation de grumeaux. Y ajouter ensuite le beurre fondu, puis saupoudrer de sel et bien mélanger de façon à obtenir une pâte bien coulante. Si la pâte vous semble trop épaisse, ne pas hésiter à y ajouter du lait pour la liquéfier un peu. Laisser reposer la pâte pendant minimum 1 h. Une fois la pâte reposée, cuire les blinis : verser un peu de pâte à l'aide d'une louche dans des poêles spéciales blinis, 1 min de chaque côté. Faites autant de blinis qu'il est possible de faire avec la quantité de pâte que vous avez. Lorsqu'ils sont cuits, les empiler sur une feuille de papier aluminium, puis les placer au four préchauffé à 90°C environ (thermostat 3) pour les maintenir au chaud. Pendant ce temps, préparer la garniture : Peler et hacher les oignons, puis les mélanger aux oeufs de saumon. Déposer la garniture dans des petits ramequins de service, avec la crème fraîche à part et les blinis disposés en couronne sur un plat de service.",aperitif/starter,https://www.marmiton.org/recettes/recette_blinis-maison-aux-oeufs-de-saumon_21887.aspx
Blinis,4.6,233,31k,417,20 min,4,très facile,bon marché,15 min,5 min,"['g de farine', 'oeufs', 'g de levure de boulanger', 'cl de lait à température ambiante', 'sel', 'beurre']","Mélanger la levure et le lait. Laisser reposer à température ambiante 5 min. Faire un puits avec la farine et déposer au milieu le sel, la levure et les jaunes d'oeufs. Bien mélanger en mettant progressivement le lait. Laisser de côté pendant 4 h. Monter les blancs en neige et les incorporer délicatement. Cuire chaque blinis dans une petite poêle beurrée de 12 cm au plus.",aperitif/starter,https://www.marmiton.org/recettes/recette_blinis_23421.aspx
Blinis au saumon fumé et vinaigrette au miel,4.7,38,12k,39,10 min,4,très facile,bon marché,10 min,no data,"['blinis', 'cuillères à soupe de fromage frais nature (type petits suisses)', 'ciboulette', 'tranches de saumon fumé', 'huile', 'vinaigre balsamique', 'cuillère à café de miel']","Mélanger les 2 petits suisses avec de la ciboulette ciselée. Couper les tranches de saumon en 4. Préparer une vinaigrette avec huile, vinaigre et miel. Réchauffer les blinis à four moyen puis les tartiner avec les fromages frais nature, poser joliment le saumon par-dessus et arroser d'un peu de vinaigrette au miel. C'est tout simple et délicieux.",aperitif/starter,https://www.marmiton.org/recettes/recette_blinis-au-saumon-fume-et-vinaigrette-au-miel_56560.aspx
