title,rate,comments,likes,shares,total_time,number people,difficulty,cost,time_preparation,time_cooking,ingredients,recipe,category,links
Paris-Brest praliné,4.2,28,1.5k,38,1h25,8,Niveau moyen,bon marché,45 min,40 min,"['oeufs', 'g de farine', 'g de beurre', 'pincée de sucre', 'pincée de sel', 'oeuf (dorure)', ""g d'amandes effilées"", 'sucre glace', 'g de sucre', 'g de farine', 'oeufs', 'cl de lait', 'g de pralin', 'g de beurre']","*Pâte à choux : Porter à ébullition 1/8 l d' eau dans une casserole avec le sel, le sucre, et le beurre coupé en morceaux. Retirer du feu. Y mettre toute la farine d'un coup. Mélanger énergiquement à la spatule. Remettre ensuite la casserole sur feu doux. Dessécher la pâte en la travaillant avec une spatule et en veillant à ne pas la laisser coller au fond. Retirer du feu, ajouter les oeufs un à un en mélangeant parfaitement. Répartir également la pâte dans un moule en forme de couronne. Dorer à l' oeuf battu et rayer à la fourchette. Parsemer d' amandes effilées. Cuire à four chaud, à 220°C (Th 7/8 ) durant 10 mn, le temps que la pâte lève, puis à 200°C (Th 6/7 ) pour cuire et sécher la pâte sans trop colorer. *Garniture : Mélanger à l' aide d' un fouet le sucre, la farine, les oeufs. Faire bouillir le lait, et retire du feu. Verser la première préparation et battre avec le fouet (bien mélanger). Porter à ébullition sans cesser de remuer. Retirer du feu et verser dans un saladier. Fouetter la crème pâtissière chaude avec la moitié du beurre. Laisser refroidir. Ajouter la deuxième partie du beurre ainsi que le pralain. Réserver au frais. Couper la couronne refroidie et la garnir de crème à l' aide d' une poche à douille cannelée. Saupoudrer de sucre glace.",dessert,https://www.marmiton.org/recettes/recette_paris-brest-praline_21485.aspx
Paris-Brest,3.6,7,1.9k,27,50 min,5,Niveau moyen,Coût moyen,30 min,20 min,"['g de beurre', 'g de farine', 'oeufs', 'sel', ""cl d'eau"", ""g d'amandes effilées"", 'l de crème pâtissière', 'g de beurre', 'g de praliné en pâte', 'g de sucre glace']","Confectionner la pâte à choux : Porter à ébullition l'eau, le sel, le beurre. Ne pas laisser bouillir. Ajouter hors du feu et en une seule fois, la farine tamisée en remuant énergiquement avec une spatule en bois. Remettre sur le feu pour dessécher la pâte, sans cesser de remuer. On doit obtenir une pâte assez ferme. Lui faire absorber peu à peu les oeufs. La pâte doit être lisse et souple. Dessiner un cercle de 20 cm de diamètre sur une plaque légèrement graissée. A l'aide d'une poche à douille, coucher une couronne de pâte sur le cercle, une seconde à l'interieur du cercle et une troisième à cheval sur les deux premieres. Dorer. Saupoudrer d'amandes effilées. Cuire au four (220°C). Ajouter 50g de beurre à la crème patissière. Lorsqu'elle a refroidi, ajouter le reste de beurre et le praliné. Couper la couronne à mi-hauteur, garnir de toute la crème avec une grosse douille cannelée. Poser le dessus de la couronne, saupoudrez de sucre glace. Faites raffermir au froid.",dessert,https://www.marmiton.org/recettes/recette_paris-brest_12234.aspx
Mon Paris-Brest revisité ( le Marseille-Aubenas ),0,0,87,0,45 min,6,Niveau moyen,Coût moyen,20 min,25 min,"[""l d'eau"", 'g de beurre', 'cuillères à soupe de sucre en poudre .', 'g de farine', 'oeufs', 'pincée de sel', 'cl de crème fleurette bien froide', 'sachets de sucre vanillée', 'g de sucre en poudre', 'pot de crème de marron', 'marrons glacés', 'cuillère à café de rhum', 'amandes effilées', 'sucre glace']","préparer la pate à choux : - dans une casserole, mettre l'eau, le sel, le beurre coupé en morceaux, le sucre et mettre sur feu doux. - au premier bouillon, retirer du feux. - verser toute le farine en une seule fois et remuer energiquement jusqu'à ce que la pate se décolle de la casserole. - hors du feux ajouter les oeufs un par un en mélangeant bien entre chaqu'un d'eux. - mettre dans une poche à douille puis, sur une feuille antiadhesive, faire 1 cercle de 20 cm de diametre environ avec la moitier de la pate. - parsemer d'amandes effilées. - faire cuire à 210°c pendant 15 min puis à 180°c pendant 10 min. - faire de meme pour le second cercle sans les amandes effilées. préparer la garniture : - mélanger la crème de marron avec le rhum. - reserver préparer la chantilly : - mettre la crème fleurette bien froide dans le siphon. - ajouter les 2 sachets de sucre vanillé et le sucre en poudre. - mélanger et reserver au frais. dressage du gateau : - prendre le second cercle et y mettre la crème de marron. - parsemer de brisures de marrons glacés. - recouvrir généreusement de chantilly. - mettre le premier cercle aux amandes effilées. - saupoudrer de sucre glace - servir aussitot.",dessert,https://www.marmiton.org/recettes/recette_mon-paris-brest-revisite-le-marseille-aubenas_164693.aspx
Paris- Brest,3.3,11,1.2k,46,1h20,10,facile,bon marché,40 min,40 min,"['lait', 'g de beurre', 'g de farine', 'oeufs', ""jaune d'oeuf"", 'cl de crème pâtissière', 'g de beurre', 'cuillères à soupe de praliné', ""g d'amandes effilées"", 'sucre glace']","Porter le lait et le beurre à ébullition. Jeter la farine d'un seul coup. Mélanger la pâte à l'aide d'une spatule en bois pour la dessécher sur le feu puis la débarrasser dans un saladier. Ajouter les oeufs un à un. Bien mélanger la pâte (c'est l'air emprisonné dedans qui la fait gonfler pendant la cuisson!). Dessiner à la poche une couronne de pâte de 25 cm de diamètre sur une tôle graissée. Dorer avec un jaune d'oeuf puis saupoudrer avec les amandes. Faire cuire 40 minutes en évitant d'ouvrir le four pendant la première demi-heure. La pâte doit ressortir cuite et sèche. Laisser refroidir. Couper en deux dans l'épaisseur. Travailler le beurre en pommade, ajouter le pralin et la crème pâtissière. Mettre cette crème dans une poche à dresser munie d'une douille cannelée et remplir le bas de la couronne. Poser le couvercle dessus, saupoudrer de sucre glace, mettre 2 heures au frais avant de servir.",dessert,https://www.marmiton.org/recettes/recette_paris-brest_20297.aspx
Bûche de noël à la mangue,3.9,9,686,14,1 h,6,facile,Coût moyen,30 min,30 min,"['mangues bien mûres', 'citron', 'oeufs', 'g de beurre', 'cuillères à soupe de lait', 'cl de crème liquide', 'g de chocolat blanc', 'g de noix de coco rapée', 'g de sucre', 'sachets de sucre vanillé', 'cuillère à café de levure', 'g de farine']","Pelez les mangues et enlevez les noyaux. Faire cuire la chaire découpée en cube avec le sucre vanillé et le beurre durant 20 min. Allumez le four th.7 , préparez une plaque et posez du papier cuisson beurré. Séparez les blancs des jaunes. Mélangez les jaunes avec le sucre et le zeste du citron. Ajoutez la farine la levure et le lait froid. battre les blancs en neige et les incorporer à la préparation. Mettre la pâte sur la plaque beurré et l'enfourner pendant 10 min. Préparez un torchon humide et étendez le sur une table. Démoulez le biscuit sur le torchon , roulez le et laissez refroidir. Déroulez le biscuit et étalez la compote de mangue puis roulez le biscuit à nouveau. Cassez le chocolat en morceaux et mettez le dans un récipient. Ajoutez la crème bouillante dessus et mélangez 30g de coco râpé. Mélangez et étalez sur le biscuit. Mettre les 10g de coco restant sur le glaçage pour la décoration. Mettre au frais durant 6 heures.",dessert,https://www.marmiton.org/recettes/recette_buche-de-noel-a-la-mangue_112722.aspx
Verrine mangue coco,4.6,39,15k,48,20 min,6,très facile,Coût moyen,20 min,no data,"['g de mascarpone', 'oeufs', 'g de sucre en poudre', 'mangues ou une boîte de mangues au sirop (environ 125 g)', 'palets bretons', 'cl de lait de coco', 'cuillères à soupe de noix de coco rapée']","Coupez la mangue en petits dés, si vous utilisez des mangues fraîches, conservez les noyaux que vous mettrez dans une casserole avec 20 cl d'eau et 150 g de sucre pour faire un sirop. Pochez les morceaux de mangue fraîche dans le sirop pendant 3 min. Mélangez les jaunes d'œufs avec le mascarpone, le sucre et le lait de coco. Émiettez grossièrement les palets bretons dans les verrines, versez 1 cuillère à soupe de sirop (refroidi) sur les biscuits. Alternez une couche de mascarpone avec les dés de mangue. Saupoudrez de coco râpée et réservez au frais minimum 2h.",dessert,https://www.marmiton.org/recettes/recette_verrine-mangue-coco_85110.aspx
Bûche pavlova aux fruits exotiques,0,0,0,0,2h45,6,Niveau moyen,bon marché,45 min,2 h,"['g de chocolat dessert blanc fin carré', ""blancs d'oeuf"", 'g de sucre en poudre', 'g de sucre glace', 'ml de jus de citron', 'g de fécule de maïs', 'cl de crème fleurette', 'g de mascarpone', 'feuilles de gélatine', 'gousse de vanille', 'g de fruits exotiques (mélange)', 'g de pectine', 'g de beurre de cacao']","Mélangez au batteur les blancs d’œufs, 200 g de sucre, la fécule de maïs et le jus de citron. Pendant 2 min modérément puis accélérez la vitesse pendant 3 min jusqu’à obtenir une meringue ferme et lisse. Versez-la dans une poche à douille munie d’une douille de 18 mm de diamètre. Préchauffez le four à 95 °C. Placez une semelle pour bûche de 30 cm de long sur du papier sulfurisé, tracez le contour au crayon à papier. Posez le papier cuisson sur une plaque à four. Pochez la meringue en formant des boules de 2 cm de diamètre à l’intérieur du rectangle. Bouchez les petits trous en étirant la meringue à la spatule. Sur le reste du papier sulfurisé, pochez des ronds de meringue plus petits. Enfournez 2 h. Pour la chantilly au mascarpone, mettez la gélatine à tremper dans l’eau froide. Fendez la gousse de vanille en 2 et grattez les grains au couteau. Dans une casserole, versez 5 cl de crème, les grains de vanille, la gousse, 50 g de sucre en poudre et portez à ébullition. Retirez la gousse, égouttez la gélatine et ajoutez-la à la préparation. Fouettez pour bien la dissoudre. Dans un cul de poule, versez le mascarpone et le mélange crémeux. Fouettez jusqu’à obtenir une consistance homogène. Ajoutez le reste de crème, mixez au mixeur plongeant. Ajoutez un peu de zeste de citron vert. Pour la marmelade de fruits, pelez 500 g de fruits, mixez leurs chairs avec le sucre glace et versez le tout dans une casserole. Faites bouillir. Versez la pectine, fouettez et laissez bouillir 2 min puis réfrigérez. Pour le chablonnage, versez le chocolat blanc et le beurre de cacao dans un saladier et faites-les fondre au bain-marie. Mélangez. Badigeonnez-en en couche fine au pinceau les meringues cuites et refroidies, sans en étaler vers l’extérieur pour imperméabiliser la meringue. Placez au réfrigérateur pour figer le chocolat. Au batteur, fouettez la crème au mascarpone en chantilly jusqu’à ce qu’elle double de volume. Versez-la dans une poche munie d’une douille de 15 mm. Placez-la au frais. Sortez la marmelade et remixez-la jusqu’à obtenir une texture bien lisse. Placez-la dans une poche sans douille. Montez la bûche. Façonnez des boules de chantilly de 1,5 cm de diamètre sur la meringue. Laissez une bande au centre et remplissez-la de marmelade. Recouvrez d’une couche de boules de chantilly. Ajoutez en surface les fruits frais lavés et coupés ainsi que les boules de meringue restantes. Placez la bûche au frais jusqu’à la dégustation.",dessert,https://www.marmiton.org/recettes/recette_buche-pavlova-aux-fruits-exotiques_529248.aspx
Soufflés aux fruits de la passion,5,4,889,7,20 min,6,Niveau moyen,Coût moyen,10 min,10 min,"['cuillère à soupe de sucre semoule', ""jaunes d'oeuf"", ""blancs d'oeuf"", 'ml de fruit de la passion', 'g de sucre glace', 'cuillère à café de citron râpé']","Préchauffer le four à 200°C (thermostat 6-7). Graisser 6 moules à soufflés et saupoudrer le fond et les côtés du sucre semoule. Les poser sur la grille du four (en-dehors du four). Battre dans un saladier les jaunes d'oeufs avec la pulpe de fruits de la passion, le zeste de citon et 2 cuillères à soupe de sucre glace. Monter les blancs en neige. Ajouter le reste de sucre glace et continuer de battre jusqu'à ce que des pics se forment à la surface. Incorporer délicatement à la préparation aux fruits de la passion. Répartir le mélange dans les moules et faire cuire 10 min jusqu'à ce que les souflés aient gonflé et soient dorés. Saupoudrer de sucre glace et servir aussitôt.",dessert,https://www.marmiton.org/recettes/recette_souffles-aux-fruits-de-la-passion_65720.aspx
Tiramisu à l'ananas,4.7,202,14k,72,15 min,8,très facile,bon marché,15 min,no data,"['paquet de boudoir ou de biscuits à la cuillère', 'g de mascarpone', 'oeufs', 'cuillères à soupe de sucre', ""boîte d'ananas au sirop (ou un ananas frais)"", 'vermicelles au chocolat']","Disposer les biscuits au fond d'un plat carré ou rectangulaire. Mettre par dessus l'ananas coupé en petits morceaux, et verser un peu de jus d'ananas sur le tout (3 à 4 cuillères à soupe). Mélanger le Mascarpone, le sucre, et les jaunes d'oeufs. Monter les blancs en neige, et les rajouter délicatement au mélange précédent. Couvrir les biscuits et l'ananas avec la préparation. Mettre au frais au moins 2 heures, et parsemer de vermicelles au chocolat au moment de servir.",dessert,https://www.marmiton.org/recettes/recette_tiramisu-a-l-ananas_23019.aspx
Iles flottantes sur ananas caramélisé,4.5,12,4.3k,1,40 min,4,Niveau moyen,Coût moyen,30 min,10 min,"[""kg d'ananas en morceaux surgelés"", 'g de sucre semoule', ""blancs d'oeuf"", 'g de sucre vanillé', 'g de sucre semoule', ""cl d'eau froide"", 'goutte de jus de citron']","Pour l'ananas : Faites décongeler les morceaux d'ananas dans un saladier durant 3 h au réfrigérateur. Egouttez-les (mais gardez le jus) et mettez-les dans une casserole à fond épais avec 50 g de sucre. Faites caraméliser le tout, sur feu moyen. Surveillez bien la cuisson. Lorsque l'ananas est bien doré, réservez 12 morceaux et mixez grossièrement le reste. Si le mélange est vraiment trop épais à votre goût, ajoutez un peu de jus d'ananas. Mettez cette préparation dans 4 grands verres et rangez-les en attendant au frigo. Pour le caramel : Versez l'eau froide et 125 g de sucre dans une casserole avec quelques gouttes de jus de citron. Portez à ébullition sans remuer. Lorsque le sucre commence à colorer, remuez délicatement la casserole pour répartir le caramel. Dès que le caramel atteint la coloration désirée, arrêtez la cuisson et plongez la casserole dans un bain d'eau glacée pour interrompre le processus. Pour les décors en caramel, laissez parler votre imagination, dessinez des formes avec une cuillère directement sur du papier sulfurisé et profitez-en aussi pour enrober les 12 morceaux d'ananas non mixés. Décollez délicatement une fois que le caramel a bien durci. Pour les îles flottantes : Fouettez les blancs d'oeufs en neige, tout en incorporant peu à peu le sucre vanillé. Dans une casserole d'eau frémissante, à l'aide de 2 cuillères à soupe, prélevez 8 quenelles de blancs d'oeufs (l'une après l'autre) et faites-les pocher 15 s de chaque côté. Elles doivent devenir brillantes. Egouttez-les sur du papier absorbant. Pour l'assemblage : Déposez les îles flottantes sur l'ananas, déposez 3 morceaux d'ananas enrobés dessus et terminez par les décors de caramel.",dessert,https://www.marmiton.org/recettes/recette_iles-flottantes-sur-ananas-caramelise_70692.aspx
Bûche blanche aux fruits,4.2,10,761,8,55 min,6,facile,bon marché,45 min,10 min,"['oeufs', 'g de maïzena', 'g de farine tamisée', 'cuillère à café de levure chimique', 'g de sucre glace', 'boîte de fruits au sirop au choix (mangue, litchis, papaye, poire, abricots, pêche...)', 'cl de crème fluide à 30% de mg', 'cuillères à soupe de sucre en poudre', 'g de pralin concassé', 'cl de brique de crème de noix de coco (vendue au rayon asiatique de votre supermarché)', 'cuillère de sucre glace']","Préparation du biscuit : Séparer les blancs des jaunes d'oeufs. Monter les blancs en neige ferme avec une pincée de sel. Mélanger les jaunes avec le sucre jusqu'à ce que le mélange blanchisse. Incorporer les blancs en soulevant la masse. Incorporer en pluie la maïzena tamisée avec la farine et la levure. Etaler la préparation sur une feuille de papier sulfurisé sur la plaque du four. Enfourner au four préchauffé à 180°C (thermostat 6) pour 8 à 10 minutes de cuisson, le biscuit ne doit pas brunir. Ala fin de la cuisson retourner le papier sulfurisé sur un torchon humide et laisser refroidir un peu. Pour la crème aux fruit : Egoutter les fruits, les sucrer et les mixer de manière à obtenir une purée très fine. Fouetter la crème liquide bien fraîche en chantilly, puis y incorporer délicatement la purée de fruits et le pralin concassé. Réserver. Pour le glacage: Fouetter la crème de coco en chantilly (après l'avoir laissée 10 minutes au congélateur) et rajouter du sucre glace à votre convenance (la creme de coco n'est pas du tout sucrée). Assemblage : Etaler en couche généreuse la crème de fruits sur le biscuit (sur les 3/4 de la surface), rouler le biscuit sur lui-même et couper les deux extrêmités en biais (réserver). Recouvrir la bûche de crème coco et décorer selon l'humeur du jour (cacao saupoudré, lamelles de mangues, sujets en chocolat, etc...). Réserver au réfrigérateur au moins 6 h.",dessert,https://www.marmiton.org/recettes/recette_buche-blanche-aux-fruits_54407.aspx
Mousse au fruit de la passion,4.8,8,1.2k,25,35 min,4,facile,bon marché,30 min,5 min,"['fruits de la passion', ""jaunes d'oeuf"", 'g de sucre', 'g de crème fouettée (chantilly)', 'feuilles de gélatine', 'cannelle']","Videz la pulpe des maracudjas dans un bol à mixer, ajoutez de l'eau de façon à obtenir 50 cl de pulpe, mixez et passez la pulpe au tamis (pour enlever les graines noires). Ajoutez un peu de cannelle à la pulpe. Mélangez les jaunes d'oeufs avec le sucre, y ajoutez la pulpe et faire cuire rapidement. Dès l'ébullition ajoutez les feuilles de gélatine (préalablement ramollies dans l'eau) et laissez refroidir. Quand l'appareil est froid, ajoutez la crème fouettée. Versez dans un moule ou un ramequin, laissez prendre au moins 3 heures au réfrigérateur et servir avec des tuiles ou des biscuits à la cuillère. Bonne dégustation !",dessert,https://www.marmiton.org/recettes/recette_mousse-au-fruit-de-la-passion_51066.aspx
Verrine ananas sur lit de chantilly noix de coco,4.5,2,143,0,20 min,5,facile,bon marché,20 min,no data,"['ananas frais', 'cl de crème liquide entière', 'g de noix de coco rapée', 'g de sucre glace', 'cuillères à café de caramel liquide']","Mettre la crème au réfrigérateur ou au moins 15 minutes au congélateur pour qu'elle soit bien froide. Pendant ce temps, préparer l'ananas et le couper en dés. Monter la crème en chantilly en incorporant le sucre glace et la noix de coco une fois qu'elle est prise. Monter des verrines : répartir l'ananas au fond des verrines. Recouvrir de crème chantilly à la noix de coco. Arroser ensuite de caramel.",dessert,https://www.marmiton.org/recettes/recette_verrine-ananas-sur-lit-de-chantilly-noix-de-coco_168029.aspx
Crème de mangue facile et légère,4.5,144,16k,55,10 min,2,très facile,bon marché,10 min,no data,"['mangue bien mûre', 'ml de lait de coco']",Epluchez la mangue et coupez la en morceaux. Mixez avec le lait de coco. Versez dans deux coupes à dessert et laissez au réfrigérateur au moins 1 heure.,dessert,https://www.marmiton.org/recettes/recette_creme-de-mangue-facile-et-legere_22011.aspx
Panna cotta tartelette vanille fruits de la passion,4,5,2.6k,11,35 min,4,Niveau moyen,Coût moyen,30 min,5 min,"['cl de crème liquide', 'g de chocolat blanc', 'fruits de la passion', 'cuillères à soupe de sirop de sucre de canne', 'feuilles de gélatine', 'g de sucre en poudre', 'g de biscuits secs', 'g de beurre']","Ecraser les biscuits et mélanger avec le beurre. Tasser au fond des  moules à tartelette en remontant sur les bords du moule. Faire figer au réfrigérateur. Faire fondre le chocolat blanc, en napper le fond des tartelettes puis laisser figer. Mettre 2 feuilles de gélatine à ramollir dans l'eau froide. Faire chausser la crème avec la vanille et le sucre en poudre. Une fois qu'elle est chaude, y dissoudre les feuilles de gélatine. Couler dans les moules à tartelettes et faire prendre au réfrigérateur. Mettre la dernière feuille de gélatine à ramollir dans l'eau froide. Mélanger le sirop de sucre de canne avec la chair des fruits de la passion, faire chauffer puis y dissoudre la gélatine égoutter et couler sur les panna cotta. Faire prendre au frais.",dessert,https://www.marmiton.org/recettes/recette_panna-cotta-tartelette-vanille-fruits-de-la-passion_346495.aspx
Verrine exotique à l'ananas,3.7,7,1.1k,11,30 min,6,facile,bon marché,30 min,no data,"['ananas mûr', ""fromage blanc (l'équivalent de 3 yaourts)"", 'bouquet de menthe', 'g de beurre', 'sucre', 'crème fraîche', 'pistaches grillées']","Eplucher, mixer l'ananas (ne pas le sucrer) et remplir à moitié une coupe (j’utilise des flutes à champagne assez larges) de « purée » d’ananas. Faire le caramel : faire fondre le beurre dans une casserole, caraméliser avec le sucre (comme vous le sentez pour la quantité...), ajouter la crème fraîche puis laisser épaissir. S’il le faut, rajouter un peu de crème fraîche ou de sucre. Verser une fine couche de caramel sur l'ananas dans la coupe. Pour le fromage blanc à la menthe : mixer le fromage blanc et la menthe (ne pas sucrer), puis le verser sur le caramel. Finir de remplir la coupe, mais laisser un peu de place pour les pistaches grillées. Les verrines sont presque prêtes, si vous ne les servez pas tout de suite, mettre un film plastique dessus et les réserver au frais. Mixer les pistaches et les déposer sur le fromage blanc à la menthe, en dernière couche au dernier moment pour qu'elles restent croustillantes.",dessert,https://www.marmiton.org/recettes/recette_verrine-exotique-a-l-ananas_48525.aspx
Salade épicée de fruits exotiques de Marielle,4.9,7,2.0k,5,30 min,4,très facile,Coût moyen,30 min,no data,"['mangue', 'papaye', 'ananas (victoria)', 'petit verre de rhum blanc', 'grosse cuillère à soupe de miel', 'gousse de cardamome verte', 'gousse de vanille', 'poivre au citron (poivre, granulés de zeste de citron)']","Eplucher les fruits. Enlever les noyaux, grainess, trognons... Et découper les fruits en dés. Verser le tout dans un saladier, avec le jus récolté des fruits. Ajouter tous les autres ingrédients : les graines de cardamome pilées, les graines de la gousse de vanille, 2-3 tours de moulin de poivre au citron, le rhum, le miel. Bien mélanger le tout, recouvrir le saladier, et laisser reposer au frigo pendant quelques heures. Note : j'ai préparé cette salade la veille de sa dégustation. De cette façon, les fruits ont eu le temps de s'imprégner de tous les arômes, et le jus est plus abondant. Servir bien frais.",dessert,https://www.marmiton.org/recettes/recette_salade-epicee-de-fruits-exotiques-de-marielle_43876.aspx
Salade des îles aux fruits exotiques,4.3,3,595,21,15 min,4,très facile,bon marché,15 min,no data,"['papaye', 'ananas', 'mangue', 'kiwis', 'goyave', 'fruits de la passion', 'banane', 'g de sucre vanillé', 'cuillères à soupe de rhum blanc', 'cuillère à café de cannelle en poudre']","Epluchez tous les fruits et coupez les en morceaux en récupérant leur jus dans un récipient. Mettez les fruits et leur jus dans un plat. saupoudrez le tout de sucre vanillé et de cannelle, versez le rhum. Servez votre salade des îles après l'avoir laisser un peu au frigo.",dessert,https://www.marmiton.org/recettes/recette_salade-des-iles-fruits-exotiques_22162.aspx
Salade de fruits de noël,5,2,1,3,20 min,4,très facile,bon marché,20 min,no data,"['clémentines', 'oranges', 'grenade', 'pomme', 'kiwi', 'mangue', 'cannelle', ""cuillère à café d'étoile de badiane""]","Eplucher les clémentines et séparer les quartiers. 
Laver la pomme et la couper en lamelles. 
Ouvrir la grenade et en récupérer les graines. 
Peler la mangue et la détailler en dés.
Eplucher le kiwi et le couper en 2 puis en grosses lamelles. Presser le jus des 2 oranges. 
Ajouter la cannelle et la badiane. Bien mélanger. Verser le jus sur les fruits et mélanger délicatement.
Réserver au frais jusqu’au service. A déguster accompagné d’une flûte de Crémant de Loire.",dessert,https://www.marmiton.org/recettes/recette_salade-de-fruits-de-noel_382479.aspx
Salade mangue avocat grenade,4.8,4,1.7k,2,15 min,4,facile,Coût moyen,15 min,no data,"['mangues', 'avocats', 'grenades', 'g de sucre', 'cl de rhum', 'citron']",Coupez les mangues et les avocats en lamelles. Déposez-les dans un saladier et ajoutez les grains de grenade. Saupoudrez de sucre. Arrosez de citron et de rhum. Laissez macérer 1 heure au frais.,dessert,https://www.marmiton.org/recettes/recette_salade-mangue-avocat-grenade_27076.aspx
Brochettes de fruits exotiques,4.9,27,2.7k,32,1h01,10,très facile,bon marché,1 h,1 min,"['ananas (1 kg)', 'oranges', 'bananes', 'mangues', 'g de noix de coco rapée', 'citrons verts', 'g de cassonade', 'cuillères à soupe de rhum', 'cl de crème fleurette', 'cuillère à café de vanille liquide', 'g de sucre glace']","Tout d'abord il faut préparer les fruits : éplucher l'ananas, peler les oranges à vif, les couper en cubes de 3 cm, éplucher les bananes, les découper en tronçons, peler les mangues et les couper en morceaux. Pressez le jus des citrons et en arroser immédiatement les fruits préparés. Mettez ensuite ces fruits dans une jatte et ajoutez y le sucre et le rhum. Vous couvrez et laissez macérer au minimu 1 h. Vous enfilerez ensuite les fruits sur les brochettes en bois en les alternant et en veillant à mélanger les parfums. Roulez ensuite chaque brochette dans la noix de coco râpée et disposez les sur un plat que vous pourrez décorer si vous le souhaiter avec de la menthe fraîche. Placez le tout au frais. A servir avec une crème chantilly vanillée.",dessert,https://www.marmiton.org/recettes/recette_brochettes-de-fruits-exotiques_19107.aspx
Salade de fruits hivernale,4.9,20,3.4k,121,15 min,4,facile,Coût moyen,15 min,no data,"['clémentines (ou 1 orange)', 'kiwis', 'pomme ou 1 pomme 1/2', 'tranches de mangue', 'banane', 'cuillère à café de cannelle', 'oranges (pour faire du jus)']","Couper les fruits en fines lamelles ou en petits dés (selon votre choix esthétique !). Ajouter le tout dans un grand saladier. Presser ensuite les oranges et ajouter le jus dans la salade. Enfin, prendre une toute petite cuillère de cannelle (car la cannelle apporte beaucoup de goût!) et l'ajouter dans le saladier. Mettre au frais 10 min.",dessert,https://www.marmiton.org/recettes/recette_salade-de-fruits-hivernale_86644.aspx
Gâteau de Noël allemand,4.7,9,1.1k,9,30 min,8,très facile,Coût moyen,10 min,20 min,"['oeufs', 'g de chocolat noir', 'g de noix et de noisettes', 'g de sucre', 'g de beurre', 'g de farine']","La préparation est très simple... Broyez les chocolat, les noix et les noisettes et mélangez-les au sucre, au beurre et à la farine et aux oeufs! Ensuite, faites cuire à 200°C pendant 20 mn sur une grande plaque (la plaque de four par exemple, ou un grand plat qui permet à la pâte d'être bien étalée et pas trop épaisse: 3cm environ). Une fois sorti du four, vous pouvez napper le gâteau de chocolat. Découpez-les alors en petites parts...",dessert,https://www.marmiton.org/recettes/recette_gateau-de-noel-allemand_23982.aspx
Carrot cake au lait concentré sucré,3.7,3,116,5,2h05,10,facile,bon marché,25 min,1 h,"['carottes (environ 500 g)', 'g de noix', 'cuillère à café de cannelle', 'cuillère à café de muscade', 'oeufs', ""blanc d'oeuf"", 'sachet de levure chimique', 'g de farine', 'boîte de lait concentré sucré nestlé 397 g', 'g de cream cheese', 'g de sucre glace']","Pelez et râpez les carottes. Concassez les noix. Mélangez les 4 oeufs, le lait concentré sucré Nestlé, la farine, la levure et les épices. Ajoutez les carottes et les noix et bien mélanger. Versez dans un moule à manqué ou dans un cercle haut beurré ou tapissé de papier sulfurisé. Enfournez 40 minutes à 180°C (thermostat 6) en mode traditionnel. Laissez refroidir. Ouvrez le gâteau en deux et garnissez du mélange cream cheese. Nappez le dessus du mélange blanc d'oeuf sucre glace. Placez au frais 1 heure.
Décorez de cerneaux de noix avant de servir.",dessert,https://www.marmiton.org/recettes/recette_carrot-cake_371280.aspx
Stollen (Alsace),4.7,44,8.1k,118,2 h,3,difficile,Coût moyen,1 h,1 h,"['kg de farine', ""oeufs entiers + 3 jaunes d'oeufs"", 'g de sucre en poudre', 'paquets de levure de boulanger', 'cuillère à soupe de sel', 'l de lait', 'g de beurre', ""g d'amandes effilées"", 'g de raisin de corinthe', ""g d'orange confite"", 'g de cédrat confit', 'zeste de citron', 'verre de rhum']","Émietter la levure dans un verre de lait tiède, y ajouter 200 g de farine, bien travailler et mettre à lever. Pendant ce temps, incorporer le sucre au beurre, ajouter le sel, les oeufs, le zeste de citron et travailler le tout pour obtenir une pommade. Dans une grande terrine, mettre la farine, creuser un puits et y verser le levain et le mélange au beurre. Ajouter peu à peu le lait, les fruits confits coupés en petits dés, les amandes, les raisins préalablement trempés dans le rhum. La pâte doit être assez ferme sinon ajouter de la farine. Couvrir avec un linge et faire lever dans un endroit tiède 30 min. Pétrir une seconde fois et faire lever encore 20 min. Abaisser la pâte dans le sens de la longueur pour avoir deux bourrelets de grosseur inégale. Rabattre la plus petite sur la moitié de l'autre pour lui donner sa forme spéciale. Faire cuire 1 heure à thermostat 6-7. A la sortie du four, badigeonner de beurre fondu et saupoudre de sucre glace. C'est délicieux!",dessert,https://www.marmiton.org/recettes/recette_stollen-alsace_15311.aspx
